0.000000,0.098165,0.150839,9.890749
0.020000,0.098165,0.158022,9.885961
0.040000,0.093377,0.146051,9.873989
0.060000,0.107742,0.136474,9.890749
0.080000,0.098165,0.141262,9.876384
0.100000,0.081405,0.143656,9.885961
0.120000,0.088588,0.146051,9.897932
0.140000,0.105348,0.160416,9.895537
0.160000,0.102954,0.150839,9.883567
0.180000,0.126897,0.150839,9.885961
0.200000,0.105348,0.141262,9.890749
0.220000,0.098165,0.160416,9.912297
0.240000,0.090982,0.162811,9.890749
0.260000,0.093377,0.155628,9.890749
0.280000,0.100560,0.146051,9.893144
0.300000,0.098165,0.129291,9.895537
0.320000,0.119714,0.143656,9.876384
0.340000,0.086194,0.143656,9.885961
0.360000,0.098165,0.150839,9.900327
0.380000,0.090982,0.155628,9.885961
0.400000,0.110137,0.158022,9.871595
0.420000,0.088588,0.167599,9.895537
0.440000,0.090982,0.131685,9.883567
0.460000,0.093377,0.155628,9.881172
0.480000,0.095771,0.150839,9.888355
0.500000,0.095771,0.138868,9.893144
0.520000,0.102954,0.146051,9.888355
0.540000,0.105348,0.155628,9.878778
0.560000,0.110137,0.148445,9.885961
0.580000,0.114925,0.136474,9.876384
0.600000,0.102954,0.153234,9.873989
0.620000,0.100560,0.146051,9.881172
0.640000,0.095771,0.172388,9.885961
0.660000,0.098165,0.158022,9.869201
0.680000,0.098165,0.134079,9.885961
0.700000,0.114925,0.150839,9.881172
0.720000,0.098165,0.146051,9.866806
0.740000,0.102954,0.146051,9.902720
0.760000,0.095771,0.143656,9.878778
0.780000,0.119714,0.167599,9.878778
0.800000,0.110137,0.155628,9.893144
0.820000,0.100560,0.172388,9.890749
0.840000,0.110137,0.138868,9.895537
0.860000,0.102954,0.148445,9.869201
0.880000,0.093377,0.150839,9.893144
0.900000,0.100560,0.150839,9.866806
0.920000,0.098165,0.143656,9.890749
0.940000,0.107742,0.141262,9.883567
0.960000,0.105348,0.146051,9.866806
0.980000,0.100560,0.169994,9.890749
1.000000,0.114925,0.160416,9.878778
1.020000,0.100560,0.153234,9.871595
1.040000,0.105348,0.158022,9.859624
1.060000,0.110137,0.146051,9.885961
1.080000,0.114925,0.150839,9.869201
1.100000,0.098165,0.155628,9.869201
1.120000,0.088588,0.158022,9.878778
1.140033,0.095771,0.141262,9.885961
1.160067,0.098165,0.150839,9.866806
1.180100,0.100560,0.153234,9.888355
1.200133,0.095771,0.155628,9.866806
1.220167,0.110137,0.141262,9.873989
1.240200,0.081405,0.153234,9.878778
1.260233,0.098165,0.150839,9.881172
1.280267,0.093377,0.143656,9.890749
1.300300,0.093377,0.153234,9.873989
1.320333,0.110137,0.160416,9.883567
1.340367,0.098165,0.155628,9.885961
1.360400,0.095771,0.141262,9.871595
1.380433,0.093377,0.150839,9.890749
1.400467,0.090982,0.148445,9.893144
1.420500,0.105348,0.158022,9.869201
1.440533,0.098165,0.160416,9.883567
1.460567,0.105348,0.150839,9.871595
1.480600,0.110137,0.162811,9.883567
1.501219,0.107742,0.160416,9.866806
1.521252,0.088588,0.150839,9.878778
1.541286,0.081405,0.153234,9.888355
1.561319,0.100560,0.167599,9.854836
1.581352,0.110137,0.138868,9.878778
1.601385,0.093377,0.146051,9.866806
1.621419,0.093377,0.146051,9.893144
1.641452,0.102954,0.155628,9.871595
1.661486,0.093377,0.153234,9.881172
1.681519,0.114925,0.165205,9.881172
1.701552,0.088588,0.148445,9.888355
1.721586,0.100560,0.158022,9.885961
1.741586,0.093377,0.153234,9.876384
1.761585,0.090982,0.146051,9.864412
1.781585,0.105348,0.165205,9.876384
1.801585,0.107742,0.165205,9.878778
1.821585,0.098165,0.148445,9.890749
1.841585,0.102954,0.138868,9.883567
1.861585,0.110137,0.158022,9.893144
1.881585,0.098165,0.153234,9.878778
1.901585,0.086194,0.138868,9.866806
1.921585,0.110137,0.141262,9.873989
1.941585,0.100560,0.148445,9.888355
1.961585,0.086194,0.153234,9.895537
1.981585,0.105348,0.136474,9.888355
2.001585,0.098165,0.134079,9.859624
2.021585,0.100560,0.153234,9.866806
2.041585,0.105348,0.160416,9.859624
2.061585,0.105348,0.165205,9.885961
2.081585,0.112531,0.146051,9.878778
2.101585,0.107742,0.150839,9.869201
2.121585,0.095771,0.155628,9.883567
2.141585,0.100560,0.155628,9.876384
2.161586,0.129291,0.141262,9.871595
2.181586,0.090982,0.146051,9.866806
2.201586,0.119714,0.158022,9.876384
2.221586,0.100560,0.150839,9.883567
2.241586,0.107742,0.153234,9.876384
2.261585,0.112531,0.153234,9.876384
2.281585,0.107742,0.141262,9.881172
2.301585,0.119714,0.148445,9.878778
2.321619,0.095771,0.136474,9.883567
2.341652,0.100560,0.141262,9.871595
2.361685,0.102954,0.158022,9.883567
2.381719,0.100560,0.165205,9.873989
2.401752,0.086194,0.158022,9.885961
2.421785,0.095771,0.141262,9.895537
2.441819,0.114925,0.146051,9.890749
2.461852,0.083800,0.131685,9.873989
2.481885,0.100560,0.158022,9.878778
2.501919,0.107742,0.136474,9.869201
2.521952,0.114925,0.146051,9.885961
2.541985,0.098165,0.148445,9.897932
2.562019,0.102954,0.148445,9.878778
2.582052,0.102954,0.155628,9.873989
2.602085,0.114925,0.148445,9.883567
2.622119,0.119714,0.148445,9.876384
2.642152,0.095771,0.146051,9.878778
2.662186,0.112531,0.146051,9.881172
2.682219,0.110137,0.160416,9.895537
2.702252,0.107742,0.141262,9.885961
2.722286,0.112531,0.146051,9.890749
2.742319,0.100560,0.158022,9.869201
2.762352,0.098165,0.150839,9.885961
2.782385,0.086194,0.162811,9.878778
2.802419,0.095771,0.143656,9.885961
2.822452,0.114925,0.150839,9.876384
2.842485,0.102954,0.146051,9.864412
2.862519,0.114925,0.165205,9.888355
2.882552,0.098165,0.146051,9.883567
2.902585,0.100560,0.148445,9.871595
2.922585,0.105348,0.150839,9.878778
2.942585,0.105348,0.136474,9.881172
2.962585,0.114925,0.158022,9.869201
2.982585,0.102954,0.150839,9.866806
3.002585,0.095771,0.148445,9.873989
3.022585,0.100560,0.155628,9.881172
3.042585,0.110137,0.153234,9.881172
3.062585,0.095771,0.148445,9.890749
3.082585,0.117319,0.143656,9.866806
3.102585,0.098165,0.126897,9.881172
3.122585,0.102954,0.138868,9.871595
